collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,11,3.0551258752370947,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.5536062779835037,0.0,0.0,0.4603278504771161,1.0,1.0,0.0,0,0,29.720031096302034,VELOCITY_LIMIT,0.27996890369796645,0.4603278504771161
0,0,11,3.0551258752370947,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8019257418223987,0.0,0.0,1.4676712383747614,1.0,1.0,0.0,0,0,29.315802734141172,VELOCITY_LIMIT,0.6841972658588276,1.4676712383747614
0,0,11,3.0551258752370947,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.4862033385280568,0.0,0.0,2.474123919641304,1.0,1.0,0.0,0,0,28.887688065884706,VELOCITY_LIMIT,1.1123119341152936,2.474123919641304
0,0,11,3.0551258752370947,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8032526880056029,0.0,0.0,0.6616576609471946,1.0,1.0,0.0,0,0,29.454176688451735,VELOCITY_LIMIT,0.5458233115482649,0.6616576609471946
0,0,11,3.0551258752370947,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7991882567651533,0.0,0.0,0.49568702544115983,1.0,1.0,0.0,0,0,29.719942286861162,VELOCITY_LIMIT,0.280057713138838,0.49568702544115983
0,0,11,3.0551258752370947,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.4173047728309129,0.0,0.0,0.5982711454311551,1.0,1.0,0.0,0,0,29.731312211776192,VELOCITY_LIMIT,0.2686877882238079,0.5982711454311551
0,0,11,3.0551258752370947,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8010848112254625,0.0,0.0,0.8685761408447201,1.0,1.0,0.0,0,0,29.669777527941765,VELOCITY_LIMIT,0.3302224720582352,0.8685761408447201
0,0,11,3.0551258752370947,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7967489479667273,0.0,0.0,0.5980316663243783,1.0,1.0,0.0,0,0,29.62277215734155,VELOCITY_LIMIT,0.3772278426584492,0.5980316663243783
0,0,11,3.0551258752370947,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.775143456930924,0.0,0.0,1.326464761819625,1.0,1.0,0.0,0,0,29.183918318896836,VELOCITY_LIMIT,0.8160816811031637,1.326464761819625
0,0,11,3.0551258752370947,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8022441202747068,0.0,0.0,1.1609733017681145,1.0,1.0,0.0,0,0,29.185306057501034,VELOCITY_LIMIT,0.8146939424989661,1.1609733017681145
0,0,11,3.0551258752370947,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8023337115309322,0.0,0.0,0.7555290987614263,1.0,1.0,0.0,0,0,29.669833328121875,VELOCITY_LIMIT,0.3301666718781249,0.7555290987614263
0,0,11,3.0551258752370947,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8000186597940793,0.0,0.0,0.5514032634971148,1.0,1.0,0.0,0,0,29.74340480467623,VELOCITY_LIMIT,0.2565951953237686,0.5514032634971148
0,0,11,3.0551258752370947,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7963538488535288,0.0,0.0,1.2503472904764787,1.0,1.0,0.0,0,0,29.26921227183938,VELOCITY_LIMIT,0.730787728160621,1.2503472904764787
0,0,11,3.0551258752370947,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8033042298483501,0.0,0.0,0.7787197368504901,1.0,1.0,0.0,0,0,29.5370062945833,VELOCITY_LIMIT,0.46299370541670015,0.7787197368504901
0,0,11,3.0551258752370947,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.4091066782119572,0.0,0.0,2.1559723361909726,1.0,1.0,0.0,0,0,29.131785354282634,VELOCITY_LIMIT,0.8682146457173658,2.1559723361909726
0,0,11,3.0551258752370947,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8007133543827857,0.0,0.0,3.2173432820612384,1.0,1.0,0.0,0,0,28.581314757372848,VELOCITY_LIMIT,1.4186852426271521,3.2173432820612384
0,0,11,3.0551258752370947,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7992821117428124,0.0,0.0,0.4996001840111261,1.0,1.0,0.0,0,0,29.696231319111686,VELOCITY_LIMIT,0.30376868088831444,0.4996001840111261
0,0,11,3.0551258752370947,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.6839720321112094,0.0,0.0,0.6981375976336108,1.0,1.0,0.0,0,0,29.74239442684144,VELOCITY_LIMIT,0.2576055731585605,0.6981375976336108
0,0,11,3.0551258752370947,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.26913364984173704,0.0,0.0,3.839767977677466,1.0,1.0,0.0,0,0,28.122185411842203,VELOCITY_LIMIT,1.877814588157797,3.839767977677466
0,0,11,3.0551258752370947,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.801807066789068,0.0,0.0,0.5590424576149156,1.0,1.0,0.0,0,0,29.755694766627578,VELOCITY_LIMIT,0.2443052333724225,0.5590424576149156
